2020-06-07-13:38:18,heart,92509,36133,546730,2076,0.7191,0.9781,0.8288

2020-06-07-13:38:18,esophagus,0,281,674494,2673,nan,nan,nan

2020-06-07-13:38:18,trachia,0,2752,670321,4375,nan,nan,nan

2020-06-07-13:38:18,spine,2852,109990,564561,45,0.0253,0.9845,0.0493

2020-06-07-13:38:20,background,131786,626,345313,199723,0.9953,0.3975,0.5681

2020-06-07-13:38:20,lungs1,108600,51041,509233,8574,0.6803,0.9268,0.7846

2020-06-07-13:38:20,lung2,107280,25745,527468,16955,0.8065,0.8635,0.834

2020-06-07-13:38:20,heart,93132,37888,544975,1453,0.7108,0.9846,0.8256

2020-06-07-13:38:20,esophagus,1,190,674585,2672,0.0052,0.0004,0.0007

2020-06-07-13:38:20,trachia,0,2478,670595,4375,nan,nan,nan

2020-06-07-13:38:20,spine,2862,115819,558732,35,0.0241,0.9879,0.0471

2020-06-07-13:38:22,background,135224,705,345234,196285,0.9948,0.4079,0.5786

2020-06-07-13:38:22,lungs1,112227,46970,513304,4947,0.705,0.9578,0.8121

2020-06-07-13:38:22,lung2,110603,22933,530280,13632,0.8283,0.8903,0.8581

2020-06-07-13:38:22,heart,93241,31238,551625,1344,0.7491,0.9858,0.8513

2020-06-07-13:38:22,esophagus,1,137,674638,2672,0.0072,0.0004,0.0007

2020-06-07-13:38:22,trachia,0,2640,670433,4375,nan,nan,nan

2020-06-07-13:38:22,spine,2866,118663,555888,31,0.0236,0.9893,0.0461

2020-06-07-13:38:24,background,135190,637,345302,196319,0.9953,0.4078,0.5786

2020-06-07-13:38:24,lungs1,113950,43038,517236,3224,0.7259,0.9725,0.8313

2020-06-07-13:38:24,lung2,114293,14535,538678,9942,0.8872,0.92,0.9033

2020-06-07-13:38:24,heart,93722,38976,543887,863,0.7063,0.9909,0.8247

2020-06-07-13:38:24,esophagus,0,84,674691,2673,nan,nan,nan

2020-06-07-13:38:24,trachia,0,1942,671131,4375,nan,nan,nan

2020-06-07-13:38:24,spine,2875,118206,556345,22,0.0237,0.9924,0.0464

2020-06-07-13:38:26,background,138128,864,345075,193381,0.9938,0.4167,0.5872

2020-06-07-13:38:26,lungs1,115212,46476,513798,1962,0.7126,0.9833,0.8263

2020-06-07-13:38:26,lung2,109103,18965,534248,15132,0.8519,0.8782,0.8649

2020-06-07-13:38:26,heart,93268,26394,556469,1317,0.7794,0.9861,0.8707

2020-06-07-13:38:26,esophagus,1,97,674678,2672,0.0102,0.0004,0.0007

2020-06-07-13:38:26,trachia,1,2266,670807,4374,0.0004,0.0002,0.0003

2020-06-07-13:38:26,spine,2877,123796,550755,20,0.0227,0.9931,0.0444

2020-06-07-13:38:29,background,145815,855,345084,185694,0.9942,0.4399,0.6099

2020-06-07-13:38:29,lungs1,97834,42579,517695,19340,0.6968,0.8349,0.7596

2020-06-07-13:38:29,lung2,115658,32967,520246,8577,0.7782,0.931,0.8477

2020-06-07-13:38:29,heart,93542,34796,548067,1043,0.7289,0.989,0.8392

2020-06-07-13:38:29,esophagus,0,46,674729,2673,nan,nan,nan

2020-06-07-13:38:29,trachia,0,1115,671958,4375,nan,nan,nan

2020-06-07-13:38:29,spine,2856,109385,565166,41,0.0254,0.9858,0.0496

2020-06-07-13:38:31,background,146733,852,345087,184776,0.9942,0.4426,0.6125

2020-06-07-13:38:31,lungs1,116532,41342,518932,642,0.7381,0.9945,0.8474

2020-06-07-13:38:31,lung2,118240,13607,539606,5995,0.8968,0.9517,0.9235

2020-06-07-13:38:31,heart,93615,30161,552702,970,0.7563,0.9897,0.8574

2020-06-07-13:38:31,esophagus,0,56,674719,2673,nan,nan,nan

2020-06-07-13:38:31,trachia,1,869,672204,4374,0.0011,0.0002,0.0004

2020-06-07-13:38:31,spine,2875,112565,561986,22,0.0249,0.9924,0.0486

2020-06-07-13:38:33,background,152263,956,344983,179246,0.9938,0.4593,0.6282

2020-06-07-13:38:33,lungs1,116517,39124,521150,657,0.7486,0.9944,0.8542

2020-06-07-13:38:33,lung2,120373,14084,539129,3862,0.8953,0.9689,0.9306

2020-06-07-13:38:33,heart,93556,29548,553315,1029,0.76,0.9891,0.8595

2020-06-07-13:38:33,esophagus,0,39,674736,2673,nan,nan,nan

2020-06-07-13:38:33,trachia,2,452,672621,4373,0.0044,0.0005,0.0008

2020-06-07-13:38:33,spine,2873,107661,566890,24,0.026,0.9917,0.0507

2020-06-07-13:38:35,background,158700,1086,344853,172809,0.9932,0.4787,0.646

2020-06-07-13:38:35,lungs1,116431,36105,524169,743,0.7633,0.9937,0.8634

2020-06-07-13:38:35,lung2,122065,15048,538165,2170,0.8903,0.9825,0.9341

2020-06-07-13:38:35,heart,93502,28220,554643,1083,0.7682,0.9885,0.8645

2020-06-07-13:38:35,esophagus,0,29,674746,2673,nan,nan,nan

2020-06-07-13:38:35,trachia,1,271,672802,4374,0.0037,0.0002,0.0004

2020-06-07-13:38:35,spine,2873,103117,571434,24,0.0271,0.9917,0.0528

2020-06-07-13:38:37,background,165504,1202,344737,166005,0.9928,0.4992,0.6644

